Participant Private ID,UTC Date and Time,Experiment Version,Participant Device,Participant Browser,randomiser-evbs,attention_start,attention_start object-14 Quantised,consent1,consent2,consent3,consent4,recontact,recontact object-19 Quantised,age_month,age_year,gender,gender_other,worksit,worksit_other,education,education_other,ideology,partisanship,partisanship_other,conservative_rating,labour_rating,libdem_rating,green_rating,reform_rating,crt1,crt2,crt3,o_immigration,o_climate,o_punishment,o_teaculture,o_brain,attention_check,o_discrimination,o_cats,o_selfenhancement,o_adoption,o_gender,dog01,dog02,dog03,dog04,dog05,dog06,dog07,dog08,dog09,dog10,dog11,attention_end,age_corrected
11694617,12/09/2024 11:22:42,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,36,male,,Self-employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,15,84,38,50,0,4,10,39,Neutral,Neutral,Agree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly disagree,Agree,Yes,36
11694616,12/09/2024 11:22:42,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,31,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Right,Labour,,41,89,36,5,30,8,5,8,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Disagree,Agree,Agree,Neutral,Agree,Strongly agree,Agree,Disagree,Agree,Yes,31
11694607,12/09/2024 11:21:42,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,No,2,9,32,male,,Unemployed,,__other,HND,Extremely left,__other,None,0,5,5,10,0,8,10,39,Disagree,Strongly agree,Strongly disagree,Neutral,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Agree,Neutral,Disagree,Yes,32
11694600,12/09/2024 11:21:01,38,Desktop or Laptop,Chrome 116.0.0.0,Start P,Yes,1,1,1,1,1,No,2,8,28,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,9,42,69,93,3,8,50,20,Neutral,Strongly agree,Agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Disagree,Yes,28
11694596,12/09/2024 11:20:50,38,Desktop or Laptop,Edge 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,2,20,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,6,33,44,79,0,8,10,20,Strongly disagree,Strongly agree,Disagree,Neutral,Neutral,Strongly agree,Agree,Neutral,Agree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Yes,20
11694595,12/09/2024 11:20:48,38,Desktop or Laptop,Edge 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,29,female,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Green,,0,87,3,98,0,8,50,20,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Strongly disagree,Neutral,Agree,Neutral,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,No,29
11694594,12/09/2024 11:20:33,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,2,34,male,,Self-employed,,Secondary school up to 16 years (GCSEs or equivalent),,Slightly right,Reform UK,,3,0,1,27,72,4,10,39,Agree,Neutral,Neutral,Neutral,Neutral,Strongly agree,Disagree,Agree,Agree,Neutral,Neutral,Neutral,Agree,Disagree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Yes,34
11694590,12/09/2024 11:20:16,38,Desktop or Laptop,Chrome 125.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,36,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Plaid Cymru,,0,5,27,66,0,4,10,20,Neutral,Agree,Neutral,Neutral,Agree,Strongly agree,Agree,Agree,Agree,Neutral,Strongly disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Yes,36
11694589,12/09/2024 11:20:13,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,11,36,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Reform UK,,65,2,17,33,72,4,10,39,Agree,Disagree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,36
11694582,12/09/2024 11:19:24,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,31,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Green,,6,35,45,62,5,4,10,39,Disagree,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Disagree,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Yes,31
11694576,12/09/2024 11:18:30,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,27,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,6,87,78,20,1,4,10,39,Agree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Agree,Disagree,Disagree,Disagree,Agree,Neutral,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Disagree,Yes,27
11694570,12/09/2024 11:18:00,38,Desktop or Laptop,Chrome 116.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,33,female,,Self-employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Green,,36,80,82,85,0,4,10,39,Disagree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Agree,Disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Disagree,Neutral,Yes,33
11694566,12/09/2024 11:17:41,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,36,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,60,10,55,0,7,10,39,Neutral,Agree,Disagree,Neutral,Agree,Strongly agree,Agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Neutral,Neutral,Yes,36
11694563,12/09/2024 11:17:03,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,34,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Liberal Democrat,,56,56,81,40,2,8,10,39,Disagree,Neutral,Neutral,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Neutral,Yes,34
11694549,12/09/2024 11:14:46,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,28,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,26,61,69,60,16,8,50,20,Disagree,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,28
11694544,12/09/2024 11:14:29,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,0,32,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,5,61,51,76,0,4,10,39,Neutral,Strongly agree,Agree,Neutral,Neutral,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Neutral,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,32
11694543,12/09/2024 11:14:33,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,9,35,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Reform UK,,60,0,20,22,90,8,50,20,Agree,Neutral,Strongly agree,Strongly agree,Neutral,Strongly agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Neutral,Neutral,Yes,35
11694533,12/09/2024 11:13:50,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,21,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,11,56,37,92,0,8,10,39,Strongly disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Yes,21
11694531,12/09/2024 11:13:38,38,Desktop or Laptop,Chrome 127.0.0.0,Start M,No,2,1,1,1,1,No,2,10,33,male,,Self-employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Green,,1,50,50,80,0,4,10,39,Disagree,Strongly agree,Strongly disagree,Neutral,Agree,Strongly agree,Agree,Neutral,Agree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Neutral,Yes,33
11694529,12/09/2024 11:13:46,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,11,36,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,80,50,70,50,15,8,50,20,Neutral,Strongly agree,Agree,Agree,Neutral,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Yes,36
11694527,12/09/2024 11:13:08,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,35,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,1,99,80,73,1,8,10,20,Disagree,Strongly agree,Agree,Agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly disagree,Disagree,Yes,35
11694526,12/09/2024 11:12:59,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,1,22,male,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Reform UK,,61,31,43,22,74,4,10,39,Neutral,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Neutral,Disagree,Strongly disagree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Disagree,Agree,Yes,22
11694520,12/09/2024 11:12:11,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,35,male,,Working in the household,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,__other,No particular party affiliation.  Previously SNP.,0,20,20,0,0,4,10,39,Neutral,Agree,Strongly disagree,Neutral,Agree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Neutral,Agree,Agree,Strongly disagree,Agree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Disagree,Disagree,Yes,35
11694515,12/09/2024 11:11:31,38,Desktop or Laptop,Chrome 103.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,9,25,__other,non-binary,Self-employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Extremely left,Green,,2,49,54,85,0,8,10,20,Strongly disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly disagree,Neutral,Strongly agree,Strongly disagree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Neutral,Yes,25
11694513,12/09/2024 11:11:14,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,27,female,,Employed,,"Ph.D, D.Phil or equivalent",,Slightly right,Conservative,,93,14,48,34,91,8,50,20,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,27
11694512,12/09/2024 11:11:06,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,37,female,,Self-employed,,Secondary school up to 16 years (GCSEs or equivalent),,Left,Green,,5,83,68,95,0,4,10,39,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Neutral,Neutral,Strongly agree,Disagree,Neutral,Strongly agree,Disagree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Strongly disagree,Disagree,Yes,37
11694506,12/09/2024 11:10:23,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,22,female,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,86,79,92,0,4,10,39,Disagree,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Agree,Neutral,Neutral,Strongly agree,Strongly disagree,Neutral,Agree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Yes,22
11694488,12/09/2024 11:07:53,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,1,21,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Green,,13,62,61,71,2,8,10,20,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Neutral,Agree,Strongly disagree,Strongly disagree,Neutral,Agree,Disagree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Disagree,Yes,21
11694487,12/09/2024 11:07:47,38,Desktop or Laptop,Chrome 116.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,33,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,55,35,55,0,4,10,39,Neutral,Strongly agree,Disagree,Neutral,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,Strongly agree,Strongly disagree,Neutral,Strongly agree,Strongly disagree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Neutral,Disagree,Yes,33
11694483,12/09/2024 11:07:28,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,5,27,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly left,Labour,,35,75,58,55,13,4,10,39,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly disagree,Disagree,Agree,Neutral,Agree,Disagree,Agree,Agree,Strongly disagree,Strongly agree,Agree,Agree,Agree,Disagree,Yes,27
11694482,12/09/2024 11:07:27,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,9,32,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,3,56,44,93,1,8,10,39,Disagree,Agree,Disagree,Agree,Neutral,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Disagree,Neutral,Strongly agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Yes,32
11694475,12/09/2024 11:06:45,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,,,4,34,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly left,__other,No particular affiliation,31,79,41,59,11,4,50,39,Disagree,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Neutral,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,34
11694473,12/09/2024 11:06:02,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,26,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,5,60,72,65,0,4,10,39,Neutral,Agree,Disagree,Agree,Neutral,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Strongly disagree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Neutral,Disagree,Yes,26
11694471,12/09/2024 11:05:54,38,Desktop or Laptop,Chrome 126.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,5,34,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,92,81,84,0,8,10,39,Strongly disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Agree,Neutral,Disagree,Strongly agree,Disagree,Strongly disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly agree,Disagree,Disagree,Yes,34
11694467,12/09/2024 11:05:37,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,1,21,male,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Reform UK,,65,0,0,0,100,4,10,20,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Agree,Disagree,Strongly agree,Disagree,Agree,Strongly agree,Disagree,Yes,21
11694465,12/09/2024 11:05:20,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,35,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Liberal Democrat,,0,68,90,93,0,4,10,39,Strongly disagree,Strongly agree,Disagree,Neutral,Neutral,Strongly agree,Strongly agree,Disagree,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Yes,35
11694458,12/09/2024 11:04:35,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,11,32,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Right,Conservative,,72,44,49,57,63,8,10,20,Agree,Neutral,Strongly disagree,Agree,Agree,Strongly agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Strongly agree,Disagree,Strongly agree,Strongly agree,Neutral,Strongly agree,Neutral,Strongly agree,Disagree,Neutral,Yes,32
11694457,12/09/2024 11:04:33,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,27,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,20,60,50,30,10,4,10,39,Agree,Strongly agree,Neutral,Agree,Agree,Strongly agree,Disagree,Strongly agree,Neutral,Strongly agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Disagree,Agree,Neutral,Neutral,Yes,27
11694456,12/09/2024 11:04:18,38,Desktop or Laptop,Chrome 120.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,27,male,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Left,Labour,,0,75,65,77,0,4,10,20,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,No,27
11694455,12/09/2024 11:03:22,38,Desktop or Laptop,Edge 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,9,33,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Reform UK,,33,22,47,22,89,8,50,39,Strongly agree,Agree,Strongly agree,Neutral,Agree,Strongly agree,Disagree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Disagree,Agree,Agree,Disagree,Agree,Neutral,Agree,Disagree,Agree,Yes,33
11694452,12/09/2024 11:04:02,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,10,23,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly left,Liberal Democrat,,11,65,90,30,0,4,10,30,Disagree,Agree,Disagree,Neutral,Agree,Strongly agree,Agree,Agree,Neutral,Agree,Strongly disagree,Neutral,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Disagree,Yes,23
11694447,12/09/2024 11:03:12,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,37,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,77,63,64,57,50,4,10,39,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly disagree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly disagree,Neutral,Yes,37
11694442,12/09/2024 11:02:20,38,Desktop or Laptop,Chrome 122.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,27,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,31,88,70,94,2,8,50,39,Disagree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Strongly agree,Agree,Disagree,Strongly agree,Agree,Agree,Disagree,Disagree,Yes,27
11694441,12/09/2024 11:02:15,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,0,30,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Liberal Democrat,,2,78,97,68,2,8,50,20,Strongly disagree,Agree,Disagree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Agree,Neutral,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Disagree,Yes,30
11694440,12/09/2024 11:02:08,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,7,33,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Conservative,,78,16,64,69,14,8,10,39,Agree,Agree,Neutral,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Neutral,Strongly disagree,Neutral,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Neutral,Yes,33
11694439,12/09/2024 11:02:06,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,35,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,SNP,,0,0,0,80,0,8,50,20,Neutral,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Neutral,Yes,35
11694384,12/09/2024 10:49:58,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,1,32,female,,Self-employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,75,45,60,0,8,50,20,Neutral,Strongly agree,Disagree,Strongly agree,Neutral,Strongly agree,Agree,Neutral,Agree,Strongly agree,Strongly disagree,Neutral,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Disagree,Yes,32
