Participant Private ID,UTC Date and Time,Experiment Version,Participant Device,Participant Browser,randomiser-evbs,attention_start,attention_start object-14 Quantised,consent1,consent2,consent3,consent4,recontact,recontact object-19 Quantised,age_month,age_year,gender,gender_other,worksit,worksit_other,education,education_other,ideology,partisanship,partisanship_other,conservative_rating,labour_rating,libdem_rating,green_rating,reform_rating,crt1,crt2,crt3,o_immigration,o_climate,o_punishment,o_teaculture,o_brain,attention_check,o_discrimination,o_cats,o_selfenhancement,o_adoption,o_gender,dog01,dog02,dog03,dog04,dog05,dog06,dog07,dog08,dog09,dog10,dog11,attention_end,age_corrected,subj_idx,ideology_num,edu_group,age_group,questionnaire_attention_check,crt_correct,dog02_r,dog04_r,dog05_r,dog07_r,dog08_r,dog09_r,dogmatism,affective_polarisation,m_climate,m_immigration,m_punishment,m_teaculture,m_brain,m_gender,m_discrimination,m_adoption,m_selfenhancement,m_cats,s_climate,s_immigration,s_punishment,s_teaculture,s_brain,s_gender,s_discrimination,s_adoption,s_selfenhancement,s_cats,ideo_group,ideo_strength,ideo_m_climate,ideo_m_adoption,ideo_m_punishment,ideo_m_gender,ideo_m_discrimination,ideo_m_immigration,ideo_m_teaculture,ideo_m_brain,ideo_m_cats,self_m_enhancement
11695168,12/09/2024 12:29:45,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,10,21,male,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely right,Reform UK,,10,5,10,10,50,4,10,39,Strongly agree,Neutral,Agree,Agree,Neutral,Strongly agree,Strongly disagree,Agree,Strongly disagree,Disagree,Disagree,4,4,2,2,5,3,4,4,4,5,4,Yes,21,166,7,ISCED 5-8,18-24,passed,3,2,4,1,2,2,2,31,16.61324772583615,Neutral,Higher,Higher,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,,2,1,1,,1,2,1,2,1,Right,3,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11695161,12/09/2024 12:28:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,1,34,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,76,50,70,0,8,50,39,Neutral,Strongly agree,Agree,Neutral,Neutral,Strongly agree,Agree,Agree,Neutral,Strongly agree,Strongly disagree,2,4,1,5,5,2,5,4,5,2,2,Yes,34,165,2,ISCED 5-8,Above 32,passed,1,2,1,1,1,2,1,17,33.144531977386556,Higher,Neutral,Higher,Neutral,Neutral,Higher,Lower,Lower,Neutral,Lower,2,,1,,,2,1,2,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11695117,12/09/2024 12:20:28,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,0,23,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,21,59,49,65,11,4,10,39,Neutral,Strongly agree,Neutral,Agree,Agree,Strongly agree,Agree,Disagree,Neutral,Agree,Strongly disagree,3,5,2,4,5,3,4,2,4,4,4,Yes,23,162,2,ISCED 3-4,18-24,passed,3,1,2,1,2,4,2,28,21.279097725232617,Higher,Neutral,Neutral,Higher,Higher,Higher,Lower,Lower,Neutral,Higher,2,,,1,1,2,1,1,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11695109,12/09/2024 12:18:39,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,7,30,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Liberal Democrat,,31,61,96,55,69,8,10,20,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Disagree,1,5,4,4,5,2,5,5,5,2,2,Yes,30,412,5,ISCED 5-8,25-31,passed,1,1,2,1,1,1,1,18,21.04851538707659,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Higher,Higher,Lower,2,2,1,1,1,1,1,1,1,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11695104,12/09/2024 12:18:07,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,9,20,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,14,79,72,93,0,4,10,39,Disagree,Strongly agree,Disagree,Disagree,Neutral,Strongly agree,Strongly agree,Agree,Disagree,Agree,Strongly disagree,3,3,2,4,5,2,5,4,4,2,2,Yes,20,161,2,ISCED 3-4,18-24,passed,3,3,2,1,1,2,2,22,37.30201066966766,Higher,Lower,Lower,Lower,Neutral,Higher,Lower,Lower,Higher,Lower,2,1,1,1,,2,2,1,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11695093,12/09/2024 12:17:08,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,5,30,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,93,0,18,16,67,4,10,39,Neutral,Neutral,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Disagree,Strongly agree,Strongly disagree,3,4,2,5,5,1,5,4,5,4,2,Yes,30,409,5,ISCED 5-8,25-31,passed,3,2,1,1,1,2,1,20,35.18749777975126,Neutral,Neutral,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Higher,,,1,1,1,2,1,2,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11695092,12/09/2024 12:17:05,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,37,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Conservative,,62,0,0,86,61,8,50,20,Neutral,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Strongly disagree,1,5,3,5,5,1,5,5,5,1,5,Yes,37,159,6,ISCED 3-4,Above 32,passed,0,1,1,1,1,1,1,17,35.28399070400059,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,,2,1,2,2,2,1,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11695080,12/09/2024 12:15:13,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,34,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Labour,,11,48,35,0,70,4,50,20,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,Strongly disagree,Disagree,2,4,4,4,4,3,4,3,4,4,2,Yes,34,498,5,ISCED 5-8,Above 32,passed,1,2,2,2,2,3,2,28,25.182533629482162,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,1,2,2,2,2,1,2,2,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11695051,12/09/2024 12:09:14,38,Desktop or Laptop,Chrome 127.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,21,female,,Unemployed,,Secondary school up to 16 years (GCSEs or equivalent),,Left,Labour,,0,90,50,50,0,8,50,10,Disagree,Neutral,Neutral,Neutral,Neutral,Strongly agree,Strongly agree,Neutral,Agree,Strongly agree,Strongly disagree,2,4,2,5,4,3,4,4,4,2,3,Yes,21,410,2,ISCED 0-2,18-24,passed,0,2,1,2,2,2,2,23,34.292856398964496,Neutral,Lower,Neutral,Neutral,Neutral,Higher,Lower,Lower,Lower,Neutral,,1,,,,2,2,2,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11695047,12/09/2024 12:08:18,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,35,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly left,Labour,,29,76,77,72,5,4,50,39,Agree,Agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Neutral,Strongly agree,Disagree,2,4,2,4,4,1,4,4,4,1,2,Yes,35,500,3,ISCED 5-8,Above 32,passed,2,2,2,2,2,2,2,20,29.457766378325427,Higher,Higher,Lower,Higher,Higher,Higher,Lower,Lower,Neutral,Higher,1,1,2,2,1,1,1,2,,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11695041,12/09/2024 12:08:01,38,Desktop or Laptop,Chrome 126.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,22,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Liberal Democrat,,1,24,93,78,1,8,10,20,Strongly disagree,Agree,Neutral,Agree,Neutral,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly disagree,4,4,3,4,4,3,4,5,3,1,2,Yes,22,154,3,ISCED 5-8,18-24,passed,1,2,2,2,2,1,3,25,38.856659660861226,Higher,Lower,Neutral,Higher,Neutral,Higher,Lower,Lower,Higher,Lower,1,2,,1,,2,2,2,2,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11695031,12/09/2024 12:07:03,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,7,24,male,,Self-employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Extremely right,Conservative,,96,1,19,17,28,8,50,20,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Neutral,Disagree,Agree,3,4,2,4,5,4,5,5,5,2,4,Yes,24,152,7,ISCED 5-8,18-24,passed,0,2,2,1,1,1,1,23,33.065994616826515,Higher,Higher,Neutral,Higher,Higher,Lower,Neutral,Higher,Neutral,Lower,2,2,,2,2,1,,1,,2,Right,3,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11695008,12/09/2024 12:04:14,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,5,19,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Conservative,,80,31,48,3,9,8,50,10,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,4,4,1,5,5,5,5,2,4,5,4,Yes,19,401,5,ISCED 3-4,18-24,passed,0,2,1,1,1,4,2,30,27.952817389308006,Higher,Higher,Higher,Lower,Higher,Lower,Lower,Higher,Lower,Lower,2,1,2,2,2,1,2,2,2,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11695006,12/09/2024 12:03:34,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,37,male,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Right,Reform UK,,65,50,10,40,70,8,50,20,Agree,Neutral,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Disagree,4,3,2,4,4,3,4,4,4,4,3,Yes,37,146,6,ISCED 0-2,Above 32,passed,0,3,2,2,2,2,2,29,21.354156504062622,Neutral,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,,1,2,2,1,1,1,1,1,2,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11695003,12/09/2024 12:03:11,38,Desktop or Laptop,Chrome 127.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,1,24,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,SNP,,1,46,17,72,1,8,5,20,Disagree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Neutral,Disagree,Agree,Neutral,4,4,3,4,3,2,4,4,4,2,4,Yes,24,147,2,ISCED 5-8,18-24,passed,0,2,2,3,2,2,2,28,27.702707448911923,Higher,Lower,Higher,Higher,Higher,Neutral,Lower,Lower,Higher,Neutral,1,1,1,2,1,,1,1,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694988,12/09/2024 12:01:03,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,7,31,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,78,14,18,66,4,4,50,20,Strongly disagree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Neutral,Neutral,Disagree,2,2,2,5,4,2,4,4,5,2,2,Yes,31,149,6,ISCED 5-8,25-31,passed,1,4,1,2,2,2,1,22,29.9866637023861,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Neutral,Neutral,Lower,2,2,1,1,1,1,2,,,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694953,12/09/2024 11:55:23,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,25,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,34,29,33,14,36,8,50,20,Agree,Agree,Neutral,Agree,Neutral,Strongly agree,Neutral,Agree,Neutral,Neutral,Neutral,2,4,2,4,4,2,5,4,4,4,3,Yes,25,141,6,ISCED 5-8,25-31,passed,0,2,2,2,1,2,2,24,7.934733769950949,Higher,Higher,Neutral,Higher,Neutral,Neutral,Neutral,Neutral,Neutral,Lower,1,1,,1,,,,,,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694932,12/09/2024 11:52:24,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,11,22,male,,In school,,Primary school,,Left,Liberal Democrat,,20,60,70,65,15,8,50,39,Neutral,Agree,Disagree,Neutral,Agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly disagree,Neutral,2,5,2,5,4,3,4,4,4,1,4,Yes,22,389,2,ISCED 0-2,18-24,passed,1,1,1,2,2,2,2,22,23.53720459187964,Higher,Neutral,Lower,Neutral,Higher,Neutral,Lower,Higher,Higher,Lower,1,,1,,1,,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694925,12/09/2024 11:51:13,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,2,27,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,50,80,50,50,0,8,50,39,Strongly disagree,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,1,5,1,5,5,1,5,4,5,1,2,Yes,27,504,2,ISCED 5-8,25-31,passed,1,1,1,1,1,2,1,13,25.768197453450252,Higher,Lower,Higher,Higher,Neutral,Higher,Lower,Higher,Higher,Higher,2,2,2,1,,2,2,2,2,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694892,12/09/2024 11:46:55,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,21,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Reform UK,,6,63,33,50,85,4,10,39,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Disagree,Strongly agree,Disagree,2,2,4,5,5,2,4,4,5,2,2,Yes,21,134,3,ISCED 3-4,18-24,passed,3,4,1,1,2,2,1,23,26.777602581261824,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Neutral,2,2,2,2,2,1,2,2,1,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694882,12/09/2024 11:45:15,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,10,27,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,16,80,65,60,12,8,50,39,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Neutral,Disagree,2,5,3,5,5,2,4,4,5,2,3,Yes,27,385,2,ISCED 3-4,25-31,passed,1,1,1,1,2,2,1,20,27.44886154287642,Higher,Higher,Higher,Higher,Lower,Higher,Lower,Neutral,Lower,Lower,2,1,2,2,2,1,1,,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694838,12/09/2024 11:43:07,38,Desktop or Laptop,Firefox 128.0,Start P,Yes,1,1,1,1,1,Yes,1,6,30,male,,At university,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Green,,28,66,56,90,7,4,10,39,Disagree,Strongly agree,Strongly disagree,Neutral,Neutral,Strongly agree,Agree,Neutral,Agree,Agree,Strongly disagree,3,5,2,4,4,2,4,4,4,2,3,Yes,30,354,2,ISCED 5-8,25-31,passed,3,1,2,2,2,2,2,23,29.062690859588347,Higher,Lower,Lower,Neutral,Neutral,Higher,Lower,Lower,Lower,Neutral,2,1,2,,,2,1,1,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694823,12/09/2024 11:42:19,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,0,28,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,0,70,70,50,1,4,10,39,Disagree,Strongly agree,Disagree,Strongly agree,Neutral,Strongly agree,Agree,Agree,Disagree,Strongly agree,Strongly disagree,2,4,3,4,5,2,5,4,5,2,3,Yes,28,120,2,ISCED 3-4,25-31,passed,3,2,2,1,1,2,1,21,31.6379518932563,Higher,Lower,Lower,Higher,Neutral,Higher,Lower,Lower,Higher,Lower,2,1,1,2,,2,1,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694809,12/09/2024 11:41:16,38,Desktop or Laptop,Chrome 126.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,34,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,45,66,44,43,10,4,10,39,Strongly disagree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,2,5,2,5,5,1,5,4,5,1,2,Yes,34,343,3,ISCED 5-8,Above 32,passed,3,1,1,1,1,2,1,15,17.962182495454165,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Lower,1,2,2,2,1,2,1,2,2,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694803,12/09/2024 11:41:02,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,9,23,female,,Self-employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Green,,10,50,60,65,0,4,10,39,Disagree,Agree,Disagree,Neutral,Neutral,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Strongly disagree,2,4,2,5,4,3,5,3,5,3,4,Yes,23,127,3,ISCED 5-8,18-24,passed,3,2,1,2,1,3,1,24,26.758176320519304,Higher,Lower,Lower,Neutral,Neutral,Higher,Lower,Lower,Neutral,Lower,1,1,1,,,2,1,2,,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694802,12/09/2024 11:40:50,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,24,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,30,65,46,29,16,4,50,39,Neutral,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly agree,Disagree,3,5,1,5,5,2,5,4,5,2,2,Yes,24,346,3,ISCED 5-8,18-24,passed,2,1,1,1,1,2,1,17,16.84517735139645,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,,1,1,1,1,1,2,2,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694789,12/09/2024 11:39:43,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,4,27,female,,Self-employed,,Secondary school up to 16 years (GCSEs or equivalent),,Left,Green,,18,55,77,90,2,8,10,39,Neutral,Agree,Neutral,Neutral,Neutral,Strongly agree,Agree,Agree,Neutral,Strongly agree,Strongly disagree,3,4,2,4,4,2,4,4,5,3,3,Yes,27,351,2,ISCED 0-2,25-31,passed,2,2,2,2,2,2,1,24,33.672540741678525,Higher,Neutral,Neutral,Neutral,Neutral,Higher,Lower,Lower,Neutral,Lower,1,,,,,2,1,2,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694777,12/09/2024 11:38:19,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,9,36,male,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,SNP,,40,61,76,84,0,4,10,39,Disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Neutral,Neutral,Disagree,Strongly disagree,2,5,2,4,4,1,5,4,4,3,2,Yes,36,337,3,ISCED 3-4,Above 32,passed,3,1,2,2,1,2,2,20,30.095846889562686,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Higher,Neutral,Neutral,2,1,2,2,1,2,1,1,,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694768,12/09/2024 11:37:49,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,35,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,__other,No party to be honest,60,60,10,0,30,8,10,39,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Agree,Disagree,Disagree,Neutral,2,2,3,4,4,2,4,4,3,4,3,Yes,35,345,5,ISCED 5-8,Above 32,passed,2,4,2,2,2,2,3,29,24.819347291981714,Higher,Higher,Higher,Higher,Higher,Neutral,Higher,Higher,Higher,Lower,1,1,1,2,1,,2,1,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694766,12/09/2024 11:37:16,38,Desktop or Laptop,Edge 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,36,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Green,,27,22,25,64,62,8,50,20,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,1,4,2,4,4,2,4,5,2,2,3,Yes,36,344,6,ISCED 3-4,Above 32,passed,0,2,2,2,2,1,4,23,18.85735930611707,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Lower,Lower,2,1,1,2,1,1,1,2,2,2,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694765,12/09/2024 11:37:16,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,2,24,female,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Green,,0,38,21,69,0,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,3,5,1,5,5,2,5,5,4,1,2,Yes,24,97,2,ISCED 5-8,18-24,passed,3,1,1,1,1,1,2,16,25.958428303732106,Higher,Lower,Lower,Neutral,Higher,Higher,Lower,Lower,Higher,Higher,2,2,2,,1,2,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694758,12/09/2024 11:36:58,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,8,19,other,non-binary,__other,Sixth form,Secondary school up to 16 years (GCSEs or equivalent),,Left,Green,,10,25,50,60,0,4,10,39,Disagree,Strongly agree,Disagree,Neutral,Neutral,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,2,2,1,5,5,3,5,4,5,2,4,Yes,19,341,2,ISCED 0-2,18-24,passed,3,4,1,1,1,2,1,22,22.891046284519195,Higher,Lower,Lower,Neutral,Neutral,Higher,Lower,Lower,Lower,Higher,2,1,1,,,2,2,2,2,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694741,12/09/2024 11:35:23,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,8,19,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,4,46,48,44,1,8,5,20,Agree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Agree,Agree,Agree,Disagree,Disagree,3,4,2,4,4,4,4,4,4,2,4,Yes,19,331,2,ISCED 3-4,18-24,passed,0,2,2,2,2,2,2,27,21.36913662270893,Higher,Higher,Higher,Higher,Neutral,Higher,Lower,Higher,Lower,Lower,1,1,1,2,,1,1,1,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694739,12/09/2024 11:35:07,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,9,37,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,12,87,65,81,1,4,10,39,Neutral,Agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,3,4,2,4,4,3,4,4,4,2,2,Yes,37,326,3,ISCED 5-8,Above 32,passed,3,2,2,2,2,2,2,24,35.76814224977305,Higher,Neutral,Lower,Higher,Higher,Higher,Lower,Lower,Lower,Lower,1,,1,2,1,1,1,2,1,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694735,12/09/2024 11:34:43,38,Desktop or Laptop,Chrome 127.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,11,22,female,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely right,Labour,,0,15,0,0,0,8,50,20,Strongly disagree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Neutral,Disagree,Strongly agree,Strongly disagree,4,5,1,5,5,4,5,5,5,1,4,Yes,22,353,7,ISCED 5-8,18-24,passed,0,1,1,1,1,1,1,20,6,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Neutral,2,2,2,1,1,2,2,2,1,,Right,3,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
